L,Prompt_ID,Original_Message,Recovered_Message,Total_Bits,Correct_Bits,Undecided_Bits,Decided_Bits,Accuracy_Percent,Exact_Match
8,41,10001100,10001100,8,8,0,8,100.0,True
8,42,10110101,10110101,8,8,0,8,100.0,True
8,43,01100010,01100010,8,8,0,8,100.0,True
8,44,00110010,00110010,8,8,0,8,100.0,True
8,45,01100110,01100110,8,8,0,8,100.0,True
8,46,01010010,01010010,8,8,0,8,100.0,True
8,47,01010100,01010100,8,8,0,8,100.0,True
8,48,01111101,01111101,8,8,0,8,100.0,True
8,49,00110111,00110111,8,8,0,8,100.0,True
8,50,10010101,10010101,8,8,0,8,100.0,True
8,51,00101110,00101110,8,8,0,8,100.0,True
8,52,10110110,10110110,8,8,0,8,100.0,True
8,53,00111010,00111010,8,8,0,8,100.0,True
8,54,11000001,1⊥⊥⊥0⊥01,8,4,4,4,50.0,False
8,55,11011100,11011100,8,8,0,8,100.0,True
8,56,10010111,1⊥⊥⊥⊥1⊥⊥,8,2,6,2,25.0,False
8,57,00001010,⊥0001010,8,7,1,7,87.5,False
8,58,10110100,10110100,8,8,0,8,100.0,True
8,59,10011110,⊥0⊥⊥1⊥⊥⊥,8,2,6,2,25.0,False
8,60,01011011,⊥⊥⊥⊥⊥0⊥⊥,8,1,7,1,12.5,False
8,61,11101001,⊥⊥⊥⊥⊥⊥⊥⊥,8,0,8,0,0.0,False
8,62,01110101,01110101,8,8,0,8,100.0,True
8,63,11101111,11101111,8,8,0,8,100.0,True
8,64,01111100,011⊥1100,8,7,1,7,87.5,False
8,65,11001010,11001010,8,8,0,8,100.0,True
8,66,10110110,10110110,8,8,0,8,100.0,True
8,67,10001110,10001110,8,8,0,8,100.0,True
8,68,11100100,11100100,8,8,0,8,100.0,True
8,69,01111101,⊥⊥⊥⊥⊥⊥⊥⊥,8,0,8,0,0.0,False
8,70,11000110,11000110,8,8,0,8,100.0,True
8,71,10011100,10011100,8,8,0,8,100.0,True
8,72,00000001,00000001,8,8,0,8,100.0,True
8,73,10001000,10001000,8,8,0,8,100.0,True
8,74,11111010,11111010,8,8,0,8,100.0,True
8,75,00000000,00000000,8,8,0,8,100.0,True
8,76,11111011,11111011,8,8,0,8,100.0,True
8,77,10110110,⊥⊥⊥⊥⊥⊥⊥⊥,8,0,8,0,0.0,False
8,78,11011111,11011111,8,8,0,8,100.0,True
8,79,01001011,01001011,8,8,0,8,100.0,True
8,80,10100110,10100110,8,8,0,8,100.0,True
8,81,11100111,11100111,8,8,0,8,100.0,True
8,82,10011010,10011010,8,8,0,8,100.0,True
8,83,10001111,10001111,8,8,0,8,100.0,True
8,84,01111010,01111010,8,8,0,8,100.0,True
8,85,11100011,11100011,8,8,0,8,100.0,True
8,86,01011000,01011000,8,8,0,8,100.0,True
8,87,10101010,10101010,8,8,0,8,100.0,True
8,88,10100011,⊥⊥⊥⊥0⊥⊥⊥,8,1,7,1,12.5,False
8,89,10110101,10110101,8,8,0,8,100.0,True
8,90,00101000,00101000,8,8,0,8,100.0,True
8,91,10000011,10000011,8,8,0,8,100.0,True
8,92,10101001,1⊥⊥⊥10⊥1,8,4,4,4,50.0,False
8,93,10111100,10111100,8,8,0,8,100.0,True
8,94,01011110,01011110,8,8,0,8,100.0,True
8,95,01100100,01100100,8,8,0,8,100.0,True
8,96,10000111,10000111,8,8,0,8,100.0,True
8,97,10001100,10001100,8,8,0,8,100.0,True
8,98,10111110,10111110,8,8,0,8,100.0,True
8,99,00010110,00010110,8,8,0,8,100.0,True
9,0,100111010,100111010,9,9,0,9,100.0,True
9,1,011110110,011110110,9,9,0,9,100.0,True
9,2,111110010,111110010,9,9,0,9,100.0,True
9,3,111111010,111111010,9,9,0,9,100.0,True
9,4,100010100,100010100,9,9,0,9,100.0,True
9,5,000000111,000000111,9,9,0,9,100.0,True
9,6,111001000,111001000,9,9,0,9,100.0,True
9,7,111011100,111011100,9,9,0,9,100.0,True
9,8,000110010,⊥⊥⊥⊥⊥⊥⊥⊥⊥,9,0,9,0,0.0,False
9,9,010110011,010110011,9,9,0,9,100.0,True
9,10,100101000,100101000,9,9,0,9,100.0,True
9,11,100010000,100010000,9,9,0,9,100.0,True
9,12,110100101,110100101,9,9,0,9,100.0,True
9,13,001000110,001000110,9,9,0,9,100.0,True
9,14,001111010,001111010,9,9,0,9,100.0,True
9,15,111100101,111100101,9,9,0,9,100.0,True
9,16,010011111,010011111,9,9,0,9,100.0,True
9,17,101100000,101100000,9,9,0,9,100.0,True
9,18,000011001,000011001,9,9,0,9,100.0,True
9,19,100110001,100110001,9,9,0,9,100.0,True
9,20,101010100,⊥01⊥⊥⊥1⊥0,9,4,5,4,44.44444444444444,False
9,21,100110000,100110000,9,9,0,9,100.0,True
9,22,010110011,010110⊥11,9,8,1,8,88.88888888888889,False
9,23,011100101,011100101,9,9,0,9,100.0,True
9,24,110000000,110000000,9,9,0,9,100.0,True
9,25,111000100,111000100,9,9,0,9,100.0,True
9,26,000110110,000110110,9,9,0,9,100.0,True
9,27,110101000,110101000,9,9,0,9,100.0,True
9,28,111100011,111100011,9,9,0,9,100.0,True
9,29,110011110,110011110,9,9,0,9,100.0,True
9,30,111110001,111110001,9,9,0,9,100.0,True
9,31,101001011,101001011,9,9,0,9,100.0,True
9,32,111001110,111001110,9,9,0,9,100.0,True
9,33,101101111,⊥⊥⊥⊥⊥⊥⊥⊥⊥,9,0,9,0,0.0,False
9,34,100100111,100100111,9,9,0,9,100.0,True
9,35,101100110,101100110,9,9,0,9,100.0,True
9,36,101010110,101010110,9,9,0,9,100.0,True
9,37,100011110,100011110,9,9,0,9,100.0,True
9,38,110111010,⊥⊥0⊥⊥⊥⊥⊥⊥,9,1,8,1,11.11111111111111,False
9,39,101001001,101001001,9,9,0,9,100.0,True
9,40,000111111,000111111,9,9,0,9,100.0,True
9,41,100111010,100111010,9,9,0,9,100.0,True
9,42,011011100,011011100,9,9,0,9,100.0,True
9,43,110001001,110001001,9,9,0,9,100.0,True
9,44,000000010,000000010,9,9,0,9,100.0,True
9,45,111001100,111001100,9,9,0,9,100.0,True
9,46,101111000,⊥⊥11⊥⊥⊥⊥⊥,9,2,7,2,22.22222222222222,False
9,47,100010111,100010111,9,9,0,9,100.0,True
9,48,000000110,000000110,9,9,0,9,100.0,True
9,49,001001011,001001011,9,9,0,9,100.0,True
9,50,100001011,10⊥001011,9,8,1,8,88.88888888888889,False
9,51,000101000,0⊥0⊥01000,9,7,2,7,77.77777777777779,False
9,52,111000111,111000111,9,9,0,9,100.0,True
9,53,100110111,⊥⊥⊥⊥10⊥⊥⊥,9,2,7,2,22.22222222222222,False
9,54,000010110,⊥⊥⊥⊥⊥⊥⊥⊥0,9,1,8,1,11.11111111111111,False
9,55,101101000,101101000,9,9,0,9,100.0,True
9,56,101010001,101010001,9,9,0,9,100.0,True
9,57,101000000,⊥⊥⊥⊥⊥⊥⊥⊥⊥,9,0,9,0,0.0,False
9,58,100000101,⊥⊥0⊥⊥0⊥0⊥,9,3,6,3,33.33333333333333,False
9,59,100100011,100100011,9,9,0,9,100.0,True
9,60,101110001,101110001,9,9,0,9,100.0,True
9,61,111100010,111100010,9,9,0,9,100.0,True
9,62,100001101,100001101,9,9,0,9,100.0,True
9,63,010011111,010011111,9,9,0,9,100.0,True
9,64,100010100,100010100,9,9,0,9,100.0,True
9,65,010110100,010110100,9,9,0,9,100.0,True
9,66,101010001,101010001,9,9,0,9,100.0,True
9,67,100011101,100011101,9,9,0,9,100.0,True
9,68,110101001,110101001,9,9,0,9,100.0,True
9,69,110011000,110011000,9,9,0,9,100.0,True
9,70,110101011,110101011,9,9,0,9,100.0,True
9,71,110011110,110011110,9,9,0,9,100.0,True
9,72,110010100,110010100,9,9,0,9,100.0,True
9,73,101001101,101001101,9,9,0,9,100.0,True
9,74,100100001,100100001,9,9,0,9,100.0,True
9,75,011010001,011010001,9,9,0,9,100.0,True
9,76,010101101,01010⊥101,9,8,1,8,88.88888888888889,False
9,77,010101000,010101000,9,9,0,9,100.0,True
9,78,000111100,⊥00111100,9,8,1,8,88.88888888888889,False
9,79,000110100,000110100,9,9,0,9,100.0,True
9,80,111011111,111011111,9,9,0,9,100.0,True
9,81,110011100,⊥⊥⊥⊥⊥⊥⊥⊥⊥,9,0,9,0,0.0,False
9,82,001111010,001111010,9,9,0,9,100.0,True
9,83,100001010,⊥0000101⊥,9,7,2,7,77.77777777777779,False
9,84,001100001,0⊥1100001,9,8,1,8,88.88888888888889,False
9,85,010110100,⊥⊥⊥1⊥⊥⊥⊥⊥,9,1,8,1,11.11111111111111,False
9,86,011011010,011011010,9,9,0,9,100.0,True
9,87,001111100,001111100,9,9,0,9,100.0,True
9,88,100001000,100001000,9,9,0,9,100.0,True
9,89,001011011,001011011,9,9,0,9,100.0,True
9,90,011101110,011101110,9,9,0,9,100.0,True
9,91,001111101,001111101,9,9,0,9,100.0,True
9,92,110001010,110⊥01010,9,8,1,8,88.88888888888889,False
9,93,000011001,⊥⊥⊥⊥⊥⊥⊥⊥⊥,9,0,9,0,0.0,False
9,94,111010000,111010000,9,9,0,9,100.0,True
9,95,010100010,01010⊥⊥10,9,7,2,7,77.77777777777779,False
9,96,111011001,111⊥11001,9,8,1,8,88.88888888888889,False
9,97,000100010,000100010,9,9,0,9,100.0,True
9,98,101100011,101100011,9,9,0,9,100.0,True
9,99,101111000,101111000,9,9,0,9,100.0,True
